protein_id	group_id
P22889	UniRef50_P12969
P22891	UniRef50_P22891
P22892	UniRef50_O43747
P22893	UniRef50_P26651
P22894	UniRef50_P22894
P22897	UniRef50_P22897
P22907	UniRef50_P19356
P22909	UniRef50_P22909
P22914	UniRef50_P22914
P22933	UniRef50_P18506
P22934	UniRef50_P19438
P22935	UniRef50_P22935
P22936	UniRef50_P22936
P22939	UniRef50_P22939
P22942	UniRef50_P18894
P22944	UniRef50_P22944
P22945	UniRef50_P22945
P22952	UniRef50_P80162
P22953	UniRef50_P22953
P22977	UniRef50_P22977
P22980	UniRef50_P22980
P22981	UniRef50_P22981
P22985	UniRef50_P47989
P22987	UniRef50_P22987
P22995	UniRef50_P22995
P23003	UniRef50_P23003
P23004	UniRef50_P22695
P23005	UniRef50_P23005
P23007	UniRef50_P23007
P23008	UniRef50_P04936
P23023	UniRef50_P23023
P23025	UniRef50_P23025
P23043	UniRef50_P11609
P23059	UniRef50_P23059
P23068	UniRef50_P23068
P23069	UniRef50_P03300
P23083	UniRef50_P23083
P23093	UniRef50_P23093
P23097	UniRef50_P23097
P23108	UniRef50_P23108
P23109	UniRef50_P23109
P23111	UniRef50_P29618
P23116	UniRef50_Q14152
P23128	UniRef50_P23128
P23129	UniRef50_P23129
P23141	UniRef50_P23141
P23142	UniRef50_P23142
P23155	UniRef50_P16538
P23156	UniRef50_P23156
P23174	UniRef50_Q08201
P23179	UniRef50_P23179
P23180	UniRef50_P23180
P23188	UniRef50_P09958
P23189	UniRef50_P23189
P23193	UniRef50_P23193
P23196	UniRef50_P27695
P23198	UniRef50_P23198
P23200	UniRef50_P23200
P23201	UniRef50_P23201
P23202	UniRef50_P23202
P23204	UniRef50_P23204
P23205	UniRef50_P23205
P23207	UniRef50_P23207
P23219	UniRef50_P23219
P23220	UniRef50_P20020
P23222	UniRef50_P23222
P23225	UniRef50_Q9ZNZ7
P23226	UniRef50_P23226
P23228	UniRef50_P17425
P23229	UniRef50_P23229
P23231	UniRef50_P23231
P23236	UniRef50_P09369
P23237	UniRef50_P09369
P23239	UniRef50_P47819-3
P23242	UniRef50_P23242
P23246	UniRef50_P23246
P23248	UniRef50_P33442
P23249	UniRef50_Q9HCE1
P23250	UniRef50_P23250
P23254	UniRef50_P23254
P23255	UniRef50_P23255
P23256	UniRef50_P23256
P23257	UniRef50_P23257
P23258	UniRef50_P23258
P23259	UniRef50_P55208
P23270	UniRef50_O95007
P23275	UniRef50_P23275
P23276	UniRef50_P23276
P23280	UniRef50_P23280
P23281	UniRef50_P23281
P23283	UniRef50_P23283
P23284	UniRef50_P23284
P23285	UniRef50_P35176
P23287	UniRef50_P14747
P23289	UniRef50_P60201
P23290	UniRef50_P60201-2
P23291	UniRef50_P23291
P23292	UniRef50_P23292
P23293	UniRef50_P23293
P23294	UniRef50_P60201
P23297	UniRef50_P23297
P23298	UniRef50_P24723
P23299	UniRef50_P15383
P23301	UniRef50_P23301
P23312	UniRef50_P11035
P23321	UniRef50_P23321
P23322	UniRef50_Q9S841
P23327	UniRef50_P23327
P23330	UniRef50_P23258
P23331	UniRef50_P23331
P23337	UniRef50_P27472
P23338	UniRef50_Q9H3H5
P23345	UniRef50_P23346
P23346	UniRef50_P23346
P23347	UniRef50_P13808
P23348	UniRef50_P16283
P23353	UniRef50_P28777
P23354	UniRef50_P23354
P23355	UniRef50_P23355
P23358	UniRef50_P23358
P23359	UniRef50_P18075
P23362	UniRef50_P06307
P23363	UniRef50_P23363
P23367	UniRef50_P23367
P23368	UniRef50_P23368
P23377	UniRef50_P09958
P23378	UniRef50_P23378
P23380	UniRef50_P23380
P23381	UniRef50_P23381
P23383	UniRef50_P16599
P23385	UniRef50_P23385
P23387	UniRef50_P23387
P23394	UniRef50_P23394
P23396	UniRef50_P23396
P23409	UniRef50_P23409
P23415	UniRef50_P23415
P23416	UniRef50_P23416
P23418	UniRef50_C0SVZ6
P23419	UniRef50_C0SVZ6
P23434	UniRef50_P23434
P23435	UniRef50_Q9R171
P23437	UniRef50_P23437
P23439	UniRef50_P23440
P23440	UniRef50_P23440
P23441	UniRef50_P50220
P23442	UniRef50_P12969
P23443	UniRef50_P67999
P23444	UniRef50_P23444
P23445	UniRef50_P23445
P23446	UniRef50_P23446
P23447	UniRef50_P23447
P23448	UniRef50_P23448
P23449	UniRef50_P23449
P23451	UniRef50_P23451
P23452	UniRef50_P23452
P23453	UniRef50_P23453
P23455	UniRef50_P23455
P23456	UniRef50_Q9E005
P23457	UniRef50_Q04828
P23458	UniRef50_P23458
P23463	UniRef50_P23463
P23467	UniRef50_P23467
P23468	UniRef50_Q64487
P23469	UniRef50_P49446-2
P23470	UniRef50_P23470
P23471	UniRef50_P23471
P23472	UniRef50_P23472
P23475	UniRef50_P23475
P23478	UniRef50_P23478
P23479	UniRef50_P23479
P23481	UniRef50_P23481
P23482	UniRef50_P23482
P23484	UniRef50_P23484
P23485	UniRef50_P23485
P23488	UniRef50_P23488
P23490	UniRef50_P23490
P23491	UniRef50_P23491
P23492	UniRef50_P00491
P23497	UniRef50_P23497
P23498	UniRef50_P23498
P23500	UniRef50_P10566
P23501	UniRef50_P23501
P23503	UniRef50_P23503
P23505	UniRef50_A1YIY0
P23506	UniRef50_P22062
P23508	UniRef50_P23508
P23509	UniRef50_P23509
P23510	UniRef50_P23510
P23511	UniRef50_P23511
P23512	UniRef50_P55317
P23514	UniRef50_P53618
P23515	UniRef50_Q63912
P23522	UniRef50_P23522
P23524	UniRef50_P23524
P23526	UniRef50_P23526
P23527	UniRef50_Q93079
P23528	UniRef50_P45592
P23529	UniRef50_P0DN41
P23538	UniRef50_P23538
P23542	UniRef50_P23542
P23545	UniRef50_P23545
P23560	UniRef50_P23363
P23561	UniRef50_P23561
P23562	UniRef50_P04919
P23563	UniRef50_P01375
P23565	UniRef50_P23565
P23566	UniRef50_P23566
P23568	UniRef50_P9WNN1
P23570	UniRef50_P15314
P23571	UniRef50_P29372
P23572	UniRef50_P23572
P23573	UniRef50_P23573
P23574	UniRef50_P18507
P23576	UniRef50_P47869-2
P23578	UniRef50_P10323
P23582	UniRef50_Q61839
P23583	UniRef50_P01106
P23585	UniRef50_P32467
P23586	UniRef50_P23586
P23588	UniRef50_P23588
P23589	UniRef50_P23589
P23591	UniRef50_Q13630
P23593	UniRef50_P23593
P23594	UniRef50_P23594
P23595	UniRef50_P23595
P23606	UniRef50_P22735
P23610	UniRef50_P23610
P23611	UniRef50_P23611
P23615	UniRef50_P23615
P23620	UniRef50_P23620
P23621	UniRef50_P23621
P23622	UniRef50_P23622
P23623	UniRef50_P23623
P23624	UniRef50_P23624
P23625	UniRef50_P29992
P23630	UniRef50_P23630
P23634	UniRef50_P23634
P23635	UniRef50_A8WGP3
P23636	UniRef50_P23636
P23638	UniRef50_P23638
P23639	UniRef50_P23639
P23640	UniRef50_P51159-2
P23641	UniRef50_P23641
P23642	UniRef50_P23642
P23643	UniRef50_P23643
P23644	UniRef50_P23644
P23645	UniRef50_P23645
P23647	UniRef50_P23647
P23654	UniRef50_P23654
P23667	UniRef50_P23667
P23668	UniRef50_P23668
P23677	UniRef50_P23677
P23678	UniRef50_P23678
P23679	UniRef50_P27249
P23680	UniRef50_P23680
P23682	UniRef50_P23682
P23683	UniRef50_P23683
P23685	UniRef50_Q01728
P23686	UniRef50_P23686
P23693	UniRef50_P19429
P23694	UniRef50_P23694
P23695	UniRef50_P23695
P23696	UniRef50_P23696
P23704	UniRef50_P23704
P23708	UniRef50_P23511
P23709	UniRef50_O75489
P23711	UniRef50_P23711
P23715	UniRef50_Q07906
P23721	UniRef50_P23721
P23722	UniRef50_P00362
P23724	UniRef50_P23724
P23726	UniRef50_O00459
P23727	UniRef50_P27986
P23735	UniRef50_P23735
P23738	UniRef50_P19113
P23739	UniRef50_P23739
P23743	UniRef50_P23743
P23747	UniRef50_P23747
P23748	UniRef50_P23748
P23750	UniRef50_P23750
P23751	UniRef50_P02309
P23753	UniRef50_Q4IER8
P23757	UniRef50_P23757
P23758	UniRef50_P23758
P23759	UniRef50_P23759
P23763	UniRef50_P23763
P23764	UniRef50_P46412
P23767	UniRef50_P23767
P23769	UniRef50_P23769
P23770	UniRef50_P23770
P23771	UniRef50_P23772
P23772	UniRef50_P23772
P23773	UniRef50_P23773
P23776	UniRef50_P23776
P23779	UniRef50_P23779
P23780	UniRef50_P23780
P23785	UniRef50_P28799
P23786	UniRef50_P23786
P23787	UniRef50_P23787
P23790	UniRef50_P23790
P23791	UniRef50_P26431
P23792	UniRef50_P23792
P23794	UniRef50_P23794
P23795	UniRef50_P22303-4
P23796	UniRef50_P23796
P23797	UniRef50_P23797
P23798	UniRef50_P23798
P23800	UniRef50_P23800
P23801	UniRef50_P23801
P23803	UniRef50_P23803
P23804	UniRef50_Q00987-9
P23811	UniRef50_P23811
P23812	UniRef50_P35452
P23813	UniRef50_P23813
P23818	UniRef50_P19490
P23819	UniRef50_P19491
P23824	UniRef50_P23824
P23825	UniRef50_P23772
P23830	UniRef50_P23830
P23831	UniRef50_P23831
P23833	UniRef50_P23833
P23837	UniRef50_P23837
P23840	UniRef50_P23840
P23842	UniRef50_P23842
P23843	UniRef50_P23843
P23845	UniRef50_P23845
P23847	UniRef50_P23847
P23849	UniRef50_P23849
P23857	UniRef50_P23857
P23862	UniRef50_P23862
P23865	UniRef50_P23865
P23869	UniRef50_P23869
P23871	UniRef50_P23871
P23872	UniRef50_P23872
P23873	UniRef50_P23873
P23874	UniRef50_P23874
P23876	UniRef50_P23876
P23877	UniRef50_P23877
P23878	UniRef50_P23878
P23880	UniRef50_P23880
P23881	UniRef50_P23881
P23882	UniRef50_P23882
P23883	UniRef50_P23883
P23886	UniRef50_P23886
P23895	UniRef50_P23895
P23897	UniRef50_P25092
P23898	UniRef50_P23898
P23899	UniRef50_P27889
P23900	UniRef50_P23900
P23906	UniRef50_P14316
P23908	UniRef50_P23908
P23909	UniRef50_P23909
P23913	UniRef50_Q3U9G9
P23917	UniRef50_P23917
P23919	UniRef50_P23919
P23921	UniRef50_P23921
P23924	UniRef50_P0AAG8
P23926	UniRef50_P23926
P23927	UniRef50_P02511
P23928	UniRef50_P02511
P23930	UniRef50_P23930
P23943	UniRef50_P22389
P23944	UniRef50_P25100
P23945	UniRef50_P23945
P23946	UniRef50_P23946
P23949	UniRef50_P47974
P23950	UniRef50_Q07352
P23953	UniRef50_P23953
P23955	UniRef50_P23955
P23956	UniRef50_P23956
P23958	UniRef50_P23958
P23965	UniRef50_P23965
P23966	UniRef50_P23966
P23968	UniRef50_P23968
P23971	UniRef50_P23971
P23973	UniRef50_P23973
P23975	UniRef50_P23975
P23977	UniRef50_Q61327
P23978	UniRef50_P30531
P23979	UniRef50_P23979
P23981	UniRef50_P11043
P23988	UniRef50_P23988
P23991	UniRef50_P40394-2
P23992	UniRef50_P09176
P24001	UniRef50_P24001
P24004	UniRef50_P24004
P24005	UniRef50_P24005
P24008	UniRef50_P24008
P24009	UniRef50_P24009
P24010	UniRef50_P16262
P24011	UniRef50_P24011
P24014	UniRef50_P24014
P24015	UniRef50_P12010
P24017	UniRef50_P0A910
P24021	UniRef50_P24021
P24029	UniRef50_P24029
P24030	UniRef50_P24030
P24031	UniRef50_P00635
P24032	UniRef50_Q5E9E2
P24033	UniRef50_P06493
P24043	UniRef50_P24043
P24045	UniRef50_P24045
P24046	UniRef50_P24046
P24049	UniRef50_Q9CPR4
P24050	UniRef50_P24050
P24051	UniRef50_Q71UM5
P24053	UniRef50_O54799
P24054	UniRef50_Q14515
P24055	UniRef50_P24055
P24058	UniRef50_P04424
P24060	UniRef50_Q5LPA8
P24062	UniRef50_P24062
P24063	UniRef50_P20701
P24065	UniRef50_P0C364
P24067	UniRef50_P24067
P24071	UniRef50_P24071
P24072	UniRef50_P24072
P24073	UniRef50_P24073
P24077	UniRef50_P24077
P24090	UniRef50_P24090
P24091	UniRef50_P24091
P24099	UniRef50_Q8LCE1
P24100	UniRef50_P24100
P24101	UniRef50_Q9SMU8
P24102	UniRef50_P24102
P24135	UniRef50_Q8CIH5
P24138	UniRef50_P24138
P24140	UniRef50_Q9H3H5
P24141	UniRef50_P24141
P24155	UniRef50_P24155
P24156	UniRef50_P24156
P24158	UniRef50_P24158
P24161	UniRef50_P24161
P24163	UniRef50_P0A9B2
P24164	UniRef50_P0A9B2
P24166	UniRef50_P0A9B2
P24169	UniRef50_P24169
P24171	UniRef50_P24171
P24173	UniRef50_P0DX54
P24174	UniRef50_P24174
P24175	UniRef50_P37742
P24177	UniRef50_P52002
P24180	UniRef50_P0AE06
P24181	UniRef50_P24181
P24182	UniRef50_P24182
P24183	UniRef50_P24183
P24186	UniRef50_P24186
P24192	UniRef50_P24192
P24197	UniRef50_P24197
P24200	UniRef50_P24200
P24202	UniRef50_P24202
P24203	UniRef50_P24203
P24205	UniRef50_P24205
P24207	UniRef50_P24207
P24215	UniRef50_P24215
P24216	UniRef50_P24216
P24218	UniRef50_P24218
P24224	UniRef50_P24224
P24228	UniRef50_P24228
P24230	UniRef50_P24230
P24232	UniRef50_P24232
P24240	UniRef50_P24240
P24241	UniRef50_P24241
P24244	UniRef50_P24244
P24251	UniRef50_P24251
P24255	UniRef50_P24255
P24257	UniRef50_P24257
P24259	UniRef50_P01160
P24268	UniRef50_P07339
P24270	UniRef50_P24270
P24271	UniRef50_P15919
P24272	UniRef50_P14286
P24275	UniRef50_P24588
P24276	UniRef50_P24276
P24279	UniRef50_P24279
P24280	UniRef50_P24280
P24288	UniRef50_P54687-3
P24295	UniRef50_P24295
P24298	UniRef50_P25409
P24307	UniRef50_P24307
P24309	UniRef50_P24309
P24310	UniRef50_P24310
P24311	UniRef50_P24311
P24322	UniRef50_P24322
P24323	UniRef50_P24323
P24325	UniRef50_P24325
P24329	UniRef50_P00586
P24330	UniRef50_Q9PWF3
P24331	UniRef50_O57540
P24332	UniRef50_O57540
P24333	UniRef50_O57540
P24334	UniRef50_P01476
P24338	UniRef50_P15514
P24339	UniRef50_P24339
P24342	UniRef50_P24342
P24345	UniRef50_P46609
P24346	UniRef50_O15523
P24347	UniRef50_P24347
P24348	UniRef50_P24348
P24349	UniRef50_P24349
P24350	UniRef50_P24350
P24356	UniRef50_P24356
P24367	UniRef50_P24367
P24368	UniRef50_P24368
P24369	UniRef50_P24368
P24381	UniRef50_P24381
P24382	UniRef50_P24382
P24383	UniRef50_O00755
P24384	UniRef50_P24384
P24385	UniRef50_P24385
P24386	UniRef50_P24386
P24387	UniRef50_P24387
P24388	UniRef50_P24388
P24389	UniRef50_P24389
P24390	UniRef50_P24390
P24391	UniRef50_P24391
P24392	UniRef50_P28328
P24393	UniRef50_Q8R1I2
P24394	UniRef50_P24394
P24396	UniRef50_P24396
P24400	UniRef50_P24400
P24406	UniRef50_P24406
P24408	UniRef50_P24408
P24409	UniRef50_P24409
P24422	UniRef50_O82316
P24433	UniRef50_P24433
P24452	UniRef50_P40121
P24453	UniRef50_P05176
P24456	UniRef50_Q64680
P24457	UniRef50_Q64680
P24460	UniRef50_P00176
P24462	UniRef50_P24462
P24463	UniRef50_P20815
P24464	UniRef50_Q91WL5
P24468	UniRef50_P24468
P24470	UniRef50_P24470
P24472	UniRef50_O15217
P24473	UniRef50_Q9Y2Q3-4
P24474	UniRef50_P24474
P24479	UniRef50_P31949
P24482	UniRef50_P24482
P24483	UniRef50_P00257
P24485	UniRef50_P24485
P24487	UniRef50_P07251
P24488	UniRef50_P24488
P24492	UniRef50_P24492
P24493	UniRef50_P24493
P24495	UniRef50_P40301
P24500	UniRef50_P24500
P24501	UniRef50_P24501
P24502	UniRef50_P24502
P24503	UniRef50_Q90275
P24518	UniRef50_P27278
P24519	UniRef50_Q8EEN5
P24520	UniRef50_P0AFK2
P24521	UniRef50_P24521
P24522	UniRef50_P24522
P24524	UniRef50_P24524
P24526	UniRef50_P0C6G6
P24527	UniRef50_P09960-4
P24528	UniRef50_P16455
P24529	UniRef50_P04177
P24530	UniRef50_P24530
P24532	UniRef50_P24532
P24539	UniRef50_P24539
P24540	UniRef50_P41500
P24547	UniRef50_P20839-2
P24549	UniRef50_P24549
P24551	UniRef50_P24551
P24552	UniRef50_P24552
P24555	UniRef50_P24555
P24557	UniRef50_P24557
P24559	UniRef50_P24559
P24583	UniRef50_P24583
P24585	UniRef50_P24585
P24587	UniRef50_P24587
P24588	UniRef50_P24588
P24591	UniRef50_P08833
P24592	UniRef50_P24592
P24593	UniRef50_P24593
P24594	UniRef50_Q07079
P24602	UniRef50_P24602
P24603	UniRef50_P31356
P24604	UniRef50_P24604
P24610	UniRef50_P23760
P24612	UniRef50_P24612
P24622	UniRef50_P24622
P24623	UniRef50_P24622
P24626	UniRef50_P24626
P24627	UniRef50_P24627
P24628	UniRef50_P24628
P24633	UniRef50_P24633
P24634	UniRef50_P24634
P24638	UniRef50_P20611
P24639	UniRef50_P24639
P24643	UniRef50_P27824
P24647	UniRef50_P24647
P24666	UniRef50_P24666
P24668	UniRef50_P20645
P24670	UniRef50_P05194
P24686	UniRef50_P24686
P24698	UniRef50_Q06427
P24699	UniRef50_P13349
P24700	UniRef50_P13349
P24703	UniRef50_P24703
P24704	UniRef50_P24704
P24708	UniRef50_P07476
P24709	UniRef50_P24709
P24712	UniRef50_P07476
P24719	UniRef50_P24719
P24720	UniRef50_P24720
P24721	UniRef50_P24721
P24723	UniRef50_P24723
P24727	UniRef50_P24727
P24728	UniRef50_P24728
P24730	UniRef50_P24730
P24734	UniRef50_P24734
P24735	UniRef50_P85302
P24748	UniRef50_P0A9B2
P24750	UniRef50_P0A9B2
P24751	UniRef50_P0A9B2
P24752	UniRef50_P24752
P24753	UniRef50_P24753
P24758	UniRef50_P24758
P24768	UniRef50_P24768
P24770	UniRef50_P24770
P24772	UniRef50_P24772
P24781	UniRef50_P24781
P24782	UniRef50_P24783
P24783	UniRef50_P24783
P24784	UniRef50_P24784
P24785	UniRef50_P24785
P24786	UniRef50_Q16288-3
P24787	UniRef50_P24787
P24788	UniRef50_P21127-5
P24789	UniRef50_P47819-3
P24790	UniRef50_P47819-3
P24797	UniRef50_P50993
P24798	UniRef50_P24798
P24799	UniRef50_P24799
P24800	UniRef50_O35257
P24801	UniRef50_P24801
P24802	UniRef50_Q02809
P24806	UniRef50_P24806
P24807	UniRef50_P24807
P24808	UniRef50_P24808
P24814	UniRef50_P24814
P24815	UniRef50_P22071
P24821	UniRef50_P24821
P24822	UniRef50_P05187
P24823	UniRef50_P24823
P24824	UniRef50_C0SVZ6
P24825	UniRef50_C0SVZ6
P24826	UniRef50_Q9FEY5
P24844	UniRef50_P24844
P24846	UniRef50_P24846
P24847	UniRef50_P24846
P24853	UniRef50_P24853
P24854	UniRef50_Q05716
P24855	UniRef50_P24855
P24860	UniRef50_P30277
P24863	UniRef50_P24863
P24864	UniRef50_P24864
P24865	UniRef50_P24865
P24867	UniRef50_P24867
P24868	UniRef50_P24868
P24869	UniRef50_P24869
P24870	UniRef50_P24870
P24871	UniRef50_P24871
P24887	UniRef50_Q8HEC4
P24890	UniRef50_Q8HEC2
P24891	UniRef50_P24891
P24892	UniRef50_P24892
P24893	UniRef50_P24893
P24894	UniRef50_P24894
P24896	UniRef50_P24896
P24898	UniRef50_P17275
P24900	UniRef50_P0A7H0
P24903	UniRef50_P24903
P24928	UniRef50_P24928
P24932	UniRef50_P24932
P24933	UniRef50_P24932
P24935	UniRef50_P24935
P24937	UniRef50_P24937
P24940	UniRef50_P24940
P24941	UniRef50_P24941
P24942	UniRef50_P43003
P24964	UniRef50_P00158
P24989	UniRef50_P00416
P25007	UniRef50_P25007
P25008	UniRef50_P25008
P25009	UniRef50_P25009
P25021	UniRef50_P25021
P25022	UniRef50_P25022
P25023	UniRef50_P25023
P25024	UniRef50_P25024
P25025	UniRef50_P25025
P25028	UniRef50_P25028
P25030	UniRef50_P35900
P25031	UniRef50_P25031
P25035	UniRef50_P25035
P25036	UniRef50_P25036
P25038	UniRef50_P25038
P25039	UniRef50_P25039
P25042	UniRef50_P25042
P25043	UniRef50_P25043
P25044	UniRef50_P25044
P25045	UniRef50_P25045
P25046	UniRef50_P25046
P25051	UniRef50_P25051
P25053	UniRef50_P25053
P25054	UniRef50_P25054
P25060	UniRef50_P25060
P25061	UniRef50_P25061
P25063	UniRef50_P24807
P25067	UniRef50_P25067
P25068	UniRef50_P46163
P25070	UniRef50_P25070
P25071	UniRef50_P25071
P25077	UniRef50_P61889
P25078	UniRef50_P25078
P25081	UniRef50_P25081
P25083	UniRef50_P12857
P25085	UniRef50_P18510
P25086	UniRef50_P18510
P25087	UniRef50_P25087
P25089	UniRef50_O88536
P25090	UniRef50_P25090
P25092	UniRef50_P25092
P25093	UniRef50_P25093
P25094	UniRef50_P16646
P25095	UniRef50_P30556
P25098	UniRef50_P25098
P25099	UniRef50_P25099
P25100	UniRef50_P25100
P25101	UniRef50_Q61614
P25102	UniRef50_P25102
P25103	UniRef50_P14600
P25104	UniRef50_P30556
P25105	UniRef50_P25105
P25106	UniRef50_P25106
P25107	UniRef50_P41593
P25108	UniRef50_P02708
P25109	UniRef50_P09690
P25110	UniRef50_P02716
P25113	UniRef50_P18669
P25114	UniRef50_P25114
P25115	UniRef50_Q8BLD9
P25116	UniRef50_P25116
P25117	UniRef50_P30988-3
P25118	UniRef50_P25118
P25119	UniRef50_P20333
P25122	UniRef50_P25122
P25123	UniRef50_P25123
P25127	UniRef50_Q7ZSY6
P25139	UniRef50_P00334
P25140	UniRef50_P08700
P25151	UniRef50_P25151
P25153	UniRef50_P25153
P25155	UniRef50_O88947
P25157	UniRef50_P25157
P25158	UniRef50_P25158
P25159	UniRef50_P25159
P25160	UniRef50_P40616
P25161	UniRef50_P25161
P25162	UniRef50_P25162
P25167	UniRef50_P25167
P25171	UniRef50_P25171
P25172	UniRef50_P25172
P25177	UniRef50_P25177
P25183	UniRef50_P25183
P25185	UniRef50_P0AD99
P25189	UniRef50_P25189
P25204	UniRef50_P25204
P25205	UniRef50_P25205
P25206	UniRef50_P25205
P25207	UniRef50_P25207
P25208	UniRef50_P25208
P25209	UniRef50_P25209
P25213	UniRef50_P25213
P25228	UniRef50_P25228
P25229	UniRef50_P52907
P25233	UniRef50_P25233
P25235	UniRef50_P04844
P25236	UniRef50_P25236
P25242	UniRef50_P25242
P25269	UniRef50_P14671
P25270	UniRef50_P25270
P25284	UniRef50_P25284
P25285	UniRef50_P48728
P25286	UniRef50_Q93050
P25291	UniRef50_P07911-2
P25293	UniRef50_P25293
P25294	UniRef50_P25294
P25295	UniRef50_P25295
P25296	UniRef50_P25296
P25297	UniRef50_P25297
P25298	UniRef50_P25298
P25299	UniRef50_P25299
P25300	UniRef50_P25300
P25301	UniRef50_P25301
P25302	UniRef50_P25302
P25303	UniRef50_P25303
P25304	UniRef50_P25304
P25305	UniRef50_O95377
P25306	UniRef50_P25306
P25311	UniRef50_P25311
P25317	UniRef50_P50471
P25318	UniRef50_P25318
P25321	UniRef50_P17612
P25322	UniRef50_P24385
P25323	UniRef50_P25323
P25324	UniRef50_P97532
P25325	UniRef50_P25325
P25326	UniRef50_P25774
P25329	UniRef50_P01215
P25332	UniRef50_P25332
P25333	UniRef50_P25333
P25334	UniRef50_P25334
P25335	UniRef50_P25335
P25336	UniRef50_P25336
P25337	UniRef50_P25337
P25338	UniRef50_P25338
P25339	UniRef50_P25339
P25340	UniRef50_P25340
P25341	UniRef50_P25341
P25342	UniRef50_P25342
P25343	UniRef50_P25343
P25344	UniRef50_P25344
P25345	UniRef50_P25345
P25346	UniRef50_P25346
P25349	UniRef50_P25349
P25353	UniRef50_P25353
P25356	UniRef50_P25356
P25357	UniRef50_P25357
P25358	UniRef50_P25358
P25359	UniRef50_P25359
P25360	UniRef50_P25360
P25361	UniRef50_P25361
P25362	UniRef50_P25362
P25364	UniRef50_P25364
P25365	UniRef50_P25365
P25368	UniRef50_P25368
P25369	UniRef50_P25369
P25373	UniRef50_P25373
P25374	UniRef50_P25374
P25376	UniRef50_P25376
P25377	UniRef50_Q04894
P25378	UniRef50_P25378
P25379	UniRef50_P25379
P25380	UniRef50_P25380
P25381	UniRef50_P25381
P25382	UniRef50_P25382
P25385	UniRef50_P25385
P25386	UniRef50_P25386
P25389	UniRef50_P25389
P25390	UniRef50_P25390
P25391	UniRef50_P19137
P25396	UniRef50_P25396
P25397	UniRef50_P25397
P25398	UniRef50_P25398
P25409	UniRef50_P25409
P25415	UniRef50_P25415
P25416	UniRef50_P25416
P25417	UniRef50_P25417
P25425	UniRef50_P25425
P25427	UniRef50_P25427
P25428	UniRef50_P25428
P25429	UniRef50_P25429
P25432	UniRef50_P25432
P25435	UniRef50_P25435
P25437	UniRef50_P25437
P25439	UniRef50_P25439
P25440	UniRef50_P25440
P25441	UniRef50_P25441
P25443	UniRef50_P25443
P25444	UniRef50_P15880
P25445	UniRef50_P25445
P25446	UniRef50_Q63199
P25451	UniRef50_P25451
P25453	UniRef50_P25453
P25454	UniRef50_Q08297
P25455	UniRef50_P25455
P25457	UniRef50_O60143
P25459	UniRef50_P0C477
P25464	UniRef50_P25464
P25468	UniRef50_P0A7E1
P25473	UniRef50_P25473
P25490	UniRef50_P25490
P25491	UniRef50_P25491
P25500	UniRef50_P25500
P25502	UniRef50_P25502
P25503	UniRef50_P25503
P25515	UniRef50_P25515
P25516	UniRef50_P25516
P25519	UniRef50_P25519
P25522	UniRef50_P25522
P25524	UniRef50_P25524
P25526	UniRef50_P25526
P25527	UniRef50_P25527
P25534	UniRef50_P25534
P25535	UniRef50_P25535
P25536	UniRef50_P25536
P25539	UniRef50_P25539
P25549	UniRef50_P25549
P25552	UniRef50_P25552
P25553	UniRef50_P25553
P25554	UniRef50_P25554
P25555	UniRef50_P25555
P25558	UniRef50_P25558
P25559	UniRef50_P25559
P25560	UniRef50_P25560
P25566	UniRef50_P25566
P25568	UniRef50_P25568
P25569	UniRef50_P25569
P25573	UniRef50_P25573
P25574	UniRef50_P25574
P25576	UniRef50_P25576
P25578	UniRef50_P25578
P25579	UniRef50_P25579
P25580	UniRef50_P25580
P25582	UniRef50_P25582
P25583	UniRef50_P25583
P25584	UniRef50_P25584
P25585	UniRef50_P25585
P25586	UniRef50_P25586
P25587	UniRef50_P25587
P25588	UniRef50_P25588
P25591	UniRef50_P25591
P25594	UniRef50_P25594
P25596	UniRef50_P25596
P25604	UniRef50_P25604
P25605	UniRef50_P25605
P25608	UniRef50_P53912
P25610	UniRef50_P38155
P25612	UniRef50_P25612
P25613	UniRef50_P25613
P25615	UniRef50_P25615
P25616	UniRef50_P25616
P25617	UniRef50_P25617
P25618	UniRef50_P25618
P25619	UniRef50_P25619
P25621	UniRef50_P25621
P25623	UniRef50_P25623
P25625	UniRef50_P25625
P25627	UniRef50_P25627
P25628	UniRef50_P25628
P25632	UniRef50_P25632
P25635	UniRef50_P25635
P25637	UniRef50_P25637
P25638	UniRef50_P25638
P25641	UniRef50_P25641
P25644	UniRef50_P25644
P25646	UniRef50_P25646
P25648	UniRef50_P25648
P25649	UniRef50_P25649
P25651	UniRef50_P25651
P25653	UniRef50_P25653
P25655	UniRef50_P25655
P25656	UniRef50_P25656
P25659	UniRef50_P25659
P25665	UniRef50_P25665
P25685	UniRef50_P25685
P25686	UniRef50_P25686
P25688	UniRef50_P25688
P25693	UniRef50_P25693
P25694	UniRef50_P55072
